2016-09-15,1234,37.02,399.899994
2016-09-16,1229,36.700001,400
2016-09-19,1238,35.939999,406
2016-09-20,1216,35.93,404.700012
2016-09-21,1182,35.900002,407.700012
2016-09-22,1198,35.259997999999996,408.600006
2016-09-23,1230,35.919998,401
2016-09-26,1201,35.110001000000004,396.100006
2016-09-27,1219,34.580002,395.100006
2016-09-28,1233,34.279999,400.5
2016-09-29,1249,34.25,402.700012
2016-09-30,1271,33.849998,405.5
2016-10-03,1287,34.23,410.100006
2016-10-04,1301,33.82,409.200012
2016-10-05,1308,33.669998,398.899994
2016-10-06,1308,33.439999,398.399994
2016-10-07,1322,32.669998,396.399994
2016-10-10,1347,31.57,387
2016-10-11,1333,31.08,390.100006
2016-10-12,1329,30.65,383
2016-10-13,1347,30.450001,381.399994
2016-10-14,1315,30.18,379.899994
2016-10-17,1304,30.389999,374.399994
2016-10-18,1315,30.18,382
2016-10-19,1322,30.68,374.600006
2016-10-20,1343,30.719998999999998,379.700012
2016-10-21,1325,31.290001,378.5
2016-10-24,1310,31.24,376.899994
2016-10-25,1305,30.559998999999998,377.100006
2016-10-26,1275,30.059998999999998,366
2016-10-27,1270,30.379998999999998,370.399994
2016-10-28,1263,30.469998999999998,376.5
2016-10-31,1278,30.879998999999998,374.700012
2016-11-01,1259,30.59,379.600006
2016-11-02,1235,30.6,375.200012
2016-11-03,1234,31.6,377.299988
2016-11-04,1217,31.9,367.100006
2016-11-07,1232,31.200001,367.5
2016-11-08,1242,31.32,370.399994
2016-11-09,1385,33.139998999999996,386
2016-11-10,1420,32.599998,398.899994
2016-11-11,1385,32.439999,387.700012
2016-11-14,1430,33.259997999999996,390.799988
2016-11-15,1434,31.940001000000002,384.700012
2016-11-16,1411,32.34,384
2016-11-17,1413,31.870001000000002,393.899994
2016-11-18,1407,32.259997999999996,391.899994
2016-11-21,1420,31.969998999999998,392.399994
2016-11-22,1446,32.709998999999996,404.100006
2016-11-23,1460,33.240002000000004,403
2016-11-24,1496,32.939999,403.399994
2016-11-25,1500,33.029999,400.5
2016-11-28,1485,32.470001,403.5
2016-11-29,1511,32.349998,403
2016-11-30,1567,32.299999,399.700012
2016-12-01,1550,32.310001,405
2016-12-02,1535,33.16,402.600006
2016-12-05,1540,33.259997999999996,400
2016-12-06,1556,33.029999,395.299988
2016-12-07,1617,33.650002,384.700012
2016-12-08,1610,33.889998999999996,386.100006
2016-12-09,1640,34.23,392.600006
2016-12-12,1644,33.98,389.899994
2016-12-13,1625,34.869999,396.200012
2016-12-14,1609,34.130001,391
2016-12-15,1616,33.5,403.100006
2016-12-16,1611,33.700001,388.799988
2016-12-19,1534,33.880001,389.100006
2016-12-20,1560,33.470001,390.299988
2016-12-21,1581,33.560001,386
2016-12-22,1581,33.43,395
2016-12-23,1567,33.490002000000004,404.899994
2016-12-28,1609,33.599998,405.600006
2016-12-29,1572,33.720001,409.799988
2016-12-30,1580,33.779999,409
2017-01-03,1597,33.82,410.600006
2017-01-04,1592,33.59,407.700012
2017-01-05,1601,32.700001,410.299988
2017-01-06,1592,33.790001000000004,410.600006
2017-01-09,1583,33.23,408.299988
2017-01-10,1601,32.970001,404.299988
2017-01-11,1620,32.919998,400.799988
2017-01-12,1596,33.490002000000004,400
2017-01-13,1600,31.969998999999998,397.200012
2017-01-16,1614,31.809998999999998,393.799988
2017-01-17,1589,32.400002,396.700012
2017-01-18,1593,32.049999,400.399994
2017-01-19,1570,32.209998999999996,395.799988
2017-01-20,1575,31.57,386.600006
2017-01-23,1565,32.060001,387.5
2017-01-24,1564,31.639999,391
2017-01-25,1594,31.360001,389.299988
2017-01-26,1649,30.57,389
2017-01-27,1639,30.860001,388.5
2017-01-30,1601,30.77,390.5
2017-01-31,1606,30.469998999999998,400
2017-02-01,1628,30.209999,398
2017-02-02,1619,30.07,404.799988
2017-02-03,1622,30.33,404.600006
2017-02-06,1641,30.27,402.799988
2017-02-07,1633,30.83,404.5
