0,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59
2016-03-31,2683.0,1057.0,1277.119995,1301.0,918.5,52.619999,1519.0,3752.0,1245.0,1076.0,191.800003,1492.0,390.0,1079.0,1480.0,176.800003,,4090.0,505.0,864.0,6730.0,2.635,9705.0,3640.0,1365.0,509.0,370.200012,68.019997,48.799999,421.10000599999995
2016-04-01,2624.0,1064.0,1287.52002,1279.0,908.0,52.02,1528.0,3791.0,1251.0,1062.0,190.0,1485.0,398.0,1081.0,1452.0,176.5,,4083.5,512.0,857.5,6705.0,2.67109,9715.0,3562.0,1327.0,501.5,364.100006,67.949997,49.040001000000004,415.5
2016-04-04,2641.0,1073.0,1295.839966,1290.5,906.5,52.380001,1528.0,3782.0,1265.0,1066.0,190.899994,1491.0,390.700012,1051.0,1459.0,178.100006,,4098.0,514.0,845.0,6734.0,2.6585,9760.0,3591.0,1310.0,501.5,364.5,68.32,48.32,414.200012
2016-04-05,2566.0,1082.0,1295.839966,1268.0,890.0,51.529999,1522.0,3730.0,1250.0,1051.0,187.649994,1486.0,391.299988,1048.0,1440.0,180.0,,4118.0,515.5,825.5,6768.0,2.64941,9665.0,3550.0,1279.0,492.5,359.5,66.940002,48.169998,413.700012
2016-04-06,2592.0,1078.0,1319.76001,1310.5,904.5,51.34,1476.0,3779.0,1266.0,1060.0,191.449997,1499.0,388.299988,1045.0,1447.0,180.300003,,4124.5,517.0,834.5,6808.0,2.71393,9725.0,3567.0,1291.0,493.799988,364.200012,68.08000200000001,48.799999,418.899994
2016-04-07,2524.0,1120.0,1318.719971,1281.0,874.0,51.66,1451.0,3759.0,1255.0,1056.0,191.300003,1499.0,386.0,1049.0,1440.0,177.600006,,4148.5,514.0,832.0,6804.0,2.67924,9550.0,3549.0,1293.0,491.60000599999995,360.5,64.82,49.07,416.399994
2016-04-08,2500.0,1132.0,1314.560059,1310.5,885.0,51.009997999999996,1454.0,3764.0,1239.0,1082.0,190.550003,1506.0,387.5,1044.0,1441.0,178.100006,,4190.0,514.0,840.0,6778.0,2.68316,9585.0,3575.0,1296.0,498.10000599999995,360.700012,65.900002,48.619999,415.200012
2016-04-11,2507.0,1151.0,1314.560059,1313.0,896.0,51.310001,1456.0,3711.0,1233.0,1104.0,193.5,1505.0,383.799988,1029.0,1438.0,177.699997,,4193.5,514.0,842.0,6744.0,2.66148,9420.0,3557.0,1297.0,499.0,355.299988,65.519997,48.299999,399.700012
2016-04-12,2540.0,1172.0,1313.52002,1345.0,908.5,51.619999,1455.0,3726.0,1232.0,1099.0,196.300003,1521.0,380.100006,1034.0,1423.0,178.0,,4167.5,512.0,817.0,6794.0,2.68473,9320.0,3586.0,1301.0,501.5,363.799988,66.639999,48.299999,397.200012
2016-04-13,2584.0,1175.0,1310.400024,1404.0,945.5,52.189999,1472.0,3749.0,1239.0,1113.0,181.0,1519.0,382.700012,1052.0,1453.0,177.600006,,4186.5,515.0,849.0,6845.0,2.73197,9590.0,3630.0,1345.0,504.0,367.700012,69.0,48.200001,399.0
2016-04-14,2600.0,1156.0,1328.079956,1413.5,935.5,52.639998999999996,1477.0,3754.0,1251.0,1107.0,177.649994,1532.0,378.5,1059.0,1460.0,176.100006,,4210.0,520.5,848.5,6778.0,2.75094,9660.0,3602.0,1296.0,510.5,366.899994,68.800003,48.25,394.0
2016-04-15,2587.0,1155.0,1331.199951,1395.0,917.5,52.369999,1447.0,3738.0,1253.0,1093.0,179.550003,1526.0,379.899994,1041.0,1459.0,175.199997,,4232.0,520.0,814.5,6735.0,2.7417599999999998,9635.0,3603.0,1273.0,512.0,362.799988,68.199997,47.93,387.299988
2016-04-18,2579.0,1143.0,1332.23999,1387.5,913.0,52.59,1457.0,3680.0,1259.0,1091.0,180.949997,1524.0,379.899994,1065.0,1453.0,175.399994,,4280.5,524.5,817.0,6868.0,2.7468,9525.0,3550.0,1278.0,510.0,360.0,68.449997,47.970001,388.799988
